id,school_id,created_at,classroom_type
3710,1100,2018-02-21 21:44:11.418809,Upper Elementary
3152,951,2017-09-25 16:00:40.841051,Primary
3717,1020,2018-02-22 16:51:12.233865,Toddler
787,19,2016-08-08 18:18:20.505659,Lower Elementary
1365,292,2016-10-25 17:25:25.583597,Primary
715,23,2016-07-21 20:41:30.87507,Elementary
2483,830,2017-07-17 16:56:54.390136,Upper Elementary
3712,1100,2018-02-21 21:44:11.520088,Lower Elementary
2481,346,2017-07-17 11:21:54.465294,Primary
806,313,2016-08-09 16:53:28.186968,Primary
3200,978,2017-10-06 02:22:08.734873,Lower Elementary
3150,957,2017-09-22 21:22:06.502424,Lower Elementary
755,299,2016-07-30 18:41:54.967656,Primary
2566,822,2017-07-31 18:48:15.926718,Primary
760,306,2016-08-02 20:41:01.999327,Primary
3154,951,2017-09-25 16:00:41.616167,Toddler
3716,1090,2018-02-22 15:16:08.688854,Primary
2572,764,2017-07-31 23:36:22.09456,Elementary
1816,481,2017-03-08 14:40:16.688087,Lower Elementary
1643,499,2017-02-26 14:34:40.978034,Elementary
1817,481,2017-03-08 14:40:30.235924,Lower Elementary
2209,405,2017-06-07 18:00:54.816136,Primary
3720,1116,2018-02-23 01:53:13.264767,Toddler
1846,462,2017-03-20 23:03:10.153321,Primary
373,42,2016-03-14 18:50:21.219234,Primary
2583,846,2017-08-01 07:23:33.170918,Toddler
846,328,2016-08-15 20:04:55.548551,Elementary
83,46,2015-05-25 20:36:52.852321,Primary
542,219,2016-05-26 20:14:42.885901,Primary
396,159,2016-03-23 20:21:52.566617,Primary
86,46,2015-05-25 20:37:59.949922,Primary
1688,526,2017-03-07 19:06:36.220758,Toddler
2005,743,2017-04-26 01:30:28.204712,Primary
310,88,2016-01-04 17:17:47.631902,Primary
1454,469,2016-12-08 18:47:07.759254,Primary
1855,559,2017-03-24 15:32:13.41897,Elementary
1856,559,2017-03-24 15:32:13.459205,Elementary
3715,276,2018-02-22 12:15:13.262446,Primary
1586,497,2017-02-09 22:36:00.870221,Primary
1587,497,2017-02-09 22:36:05.347153,Elementary
1356,333,2016-10-21 04:04:21.739627,Primary
753,85,2016-07-28 23:09:42.985252,Primary
754,85,2016-07-29 04:11:32.3868,Primary
1629,515,2017-02-22 21:26:50.079635,Adolescent
3206,925,2017-10-09 04:53:49.323088,Adolescent
2324,781,2017-06-19 15:39:50.148197,Elementary
1332,390,2016-10-17 01:26:20.914462,Primary
726,298,2016-07-22 16:05:51.262692,Toddler
2535,778,2017-07-26 21:24:11.453945,Lower Elementary
810,36,2016-08-09 19:30:43.848889,Upper Elementary
3222,977,2017-10-11 18:36:42.239169,Primary
2450,816,2017-07-10 21:02:16.816992,Primary
3026,333,2017-09-06 14:35:37.015477,Adolescent
2175,481,2017-06-01 13:53:21.152835,Toddler
1329,292,2016-10-17 01:23:35.340642,Lower Elementary
807,313,2016-08-09 16:53:35.509505,Elementary
2176,481,2017-06-01 13:53:46.420542,Toddler
3226,950,2017-10-12 19:09:42.993249,Primary
2571,764,2017-07-31 23:36:04.255786,Primary
2177,481,2017-06-01 13:54:06.346075,Toddler
3718,944,2018-02-22 19:55:03.508754,Lower Elementary
2460,816,2017-07-10 21:02:20.854505,Adolescent
2025,750,2017-05-02 16:27:48.082196,Toddler
2026,750,2017-05-02 16:27:54.860356,Elementary
3721,1116,2018-02-23 01:53:15.039959,Pre-K
2511,833,2017-07-21 19:00:17.325582,Lower Elementary
2024,647,2017-05-02 15:05:24.155747,Primary
2512,833,2017-07-21 19:00:17.3669,Upper Elementary
2397,811,2017-06-30 16:12:28.485101,Primary
2023,748,2017-05-01 22:18:28.449861,Toddler
2462,816,2017-07-10 21:02:20.905726,Primary
2455,816,2017-07-10 21:02:17.787289,Primary
2178,481,2017-06-01 13:54:23.569923,Toddler
2528,12,2017-07-26 17:02:01.525523,Primary
1644,499,2017-02-26 14:37:41.741057,Toddler
930,352,2016-08-23 05:19:09.819141,Primary
839,242,2016-08-15 16:31:09.457453,Elementary
906,88,2016-08-18 18:06:33.526604,Elementary 
866,332,2016-08-17 13:27:45.968524,Toddler
2575,764,2017-07-31 23:37:30.35411,Elementary
2497,515,2017-07-19 16:52:09.00879,Primary
3725,1020,2018-02-23 22:05:08.953088,Toddler
2919,868,2017-08-28 17:32:41.180605,Primary
2573,764,2017-07-31 23:36:33.376817,Elementary
2015,738,2017-04-26 19:23:23.145183,Toddler
84,46,2015-05-25 20:37:11.022083,Primary
85,46,2015-05-25 20:37:35.088677,Primary
2484,46,2017-07-17 18:17:46.824793,Primary
819,319,2016-08-10 19:29:42.464055,Lower Elementary
1861,382,2017-03-24 20:07:31.279677,Toddler
318,88,2016-01-13 19:18:24.234579,Primary
1453,469,2016-12-08 18:47:07.739948,Primary
319,88,2016-01-13 19:22:20.825378,Toddler/A-I
315,88,2016-01-07 17:28:52.473666,Primary
265,82,2015-09-22 23:17:50.177156,Primary
2004,743,2017-04-26 01:30:28.188168,Primary
1452,469,2016-12-08 18:47:06.475093,Elementary
924,48,2016-08-21 22:59:26.39109,Primary
721,295,2016-07-22 15:49:24.675433,Lower Elementary
175,48,2015-08-25 22:49:23.643929,Primary
176,48,2015-08-25 22:49:23.657108,Primary
852,329,2016-08-16 19:10:38.323616,Primary
1319,302,2016-10-13 19:51:42.756576,Primary
1357,333,2016-10-21 04:04:28.590135,Adolescent
3207,925,2017-10-09 05:11:38.065034,Primary
915,344,2016-08-19 19:38:55.795928,Toddler
409,198,2016-04-01 03:14:48.899712,Adolescent
903,289,2016-08-18 02:10:45.243932,Lower Elementary
904,289,2016-08-18 02:10:46.446658,Primary
2923,868,2017-08-28 17:32:46.57709,Lower Elementary
3223,977,2017-10-11 18:36:44.98734,Lower Elementary
3724,1020,2018-02-23 22:04:56.629175,Toddler
3227,990,2017-10-13 05:33:35.412173,Lower Elementary
3727,1020,2018-02-23 22:05:34.673318,Primary
2488,764,2017-07-18 15:22:51.552476,Primary
3732,1119,2018-02-26 22:21:31.15201,Primary
3228,990,2017-10-13 05:33:36.372064,Primary
2539,778,2017-07-27 01:03:42.201881,Lower Elementary
622,70,2016-06-23 19:11:46.64895,Upper Elementary
2500,515,2017-07-19 16:52:54.88639,Toddler
2513,834,2017-07-21 20:09:28.363892,Casa de Los Niños
2574,764,2017-07-31 23:36:44.48083,Elementary
3163,851,2017-09-26 17:49:56.557202,Elementary
2402,680,2017-06-30 20:42:19.611147,Primary
3164,851,2017-09-26 17:50:44.987938,Primary
1340,125,2016-10-18 16:46:37.944347,Primary
2502,515,2017-07-19 19:38:22.843541,Adolescent
3165,962,2017-09-26 19:44:44.490132,Primary
2929,794,2017-08-29 04:03:22.359511,Primary
3726,1020,2018-02-23 22:05:20.752544,Primary
3161,965,2017-09-26 12:51:04.208036,Lower Elementary
2403,680,2017-07-01 00:14:23.178064,Toddler
1645,499,2017-02-26 14:38:20.807293,Toddler
2663,515,2017-08-08 14:02:29.468016,Primary
840,242,2016-08-15 16:31:10.516885,Primary
841,242,2016-08-15 16:31:10.539138,Primary
93,46,2015-05-25 20:41:10.192824,Lower Elementary
1860,546,2017-03-24 18:28:52.452488,Toddler
2933,845,2017-08-29 16:29:14.708427,Toddler
1859,546,2017-03-24 18:28:52.384876,Infant
2869,82,2017-08-23 17:26:10.927567,Elementary
955,288,2016-08-29 05:31:55.5231,Primary
2003,743,2017-04-26 01:30:28.171334,Primary
2664,515,2017-08-08 14:03:21.314658,Primary
178,48,2015-08-25 22:49:23.68379,Lower Elementary
2704,268,2017-08-10 12:03:01.62875,Primary
757,268,2016-08-02 17:56:17.255479,Toddler
1868,548,2017-03-27 23:56:58.842669,Elementary
458,160,2016-05-02 14:49:27.896575,Lower Elementary
2922,868,2017-08-28 17:32:46.551553,Lower Elementary
1324,390,2016-10-17 01:17:24.465256,Lower Elementary
902,289,2016-08-18 02:10:45.201074,Upper Elementary
905,289,2016-08-18 02:10:46.482267,Primary
1196,390,2016-09-13 19:39:45.452332,Lower Elementary
1320,390,2016-10-14 20:02:06.069109,Lower Elementary
1326,390,2016-10-17 01:18:04.341877,Primary
1195,390,2016-09-13 19:39:45.436424,Primary
1990,507,2017-04-25 21:23:51.694129,Lower Elementary
2744,778,2017-08-11 19:51:49.63247,Primary
3056,778,2017-09-08 20:13:46.225056,Lower Elementary
3060,778,2017-09-08 20:16:37.185589,Upper Elementary
2508,831,2017-07-19 23:06:23.360141,Primary
3062,831,2017-09-08 20:59:11.999655,Primary
2921,868,2017-08-28 17:32:41.288063,Primary
2920,868,2017-08-28 17:32:41.218099,Primary
2506,12,2017-07-19 21:03:02.68883,Elementary
3157,963,2017-09-25 17:16:40.484105,Primary
959,365,2016-08-29 05:38:04.508458,Toddler
995,125,2016-08-29 05:38:13.018149,Primary
869,332,2016-08-17 13:27:48.432631,Primary
1038,367,2016-08-29 05:38:20.940669,Toddler
868,332,2016-08-17 13:27:48.378259,Primary
2745,869,2017-08-11 20:30:13.08635,Lower Elementary
3733,1119,2018-02-26 22:21:33.675825,Lower Elementary
973,118,2016-08-29 05:38:09.644889,Primary
3734,1119,2018-02-26 22:21:33.727043,Upper Elementary
503,221,2016-05-16 22:03:47.40412,Primary
3167,833,2017-09-27 02:20:24.895885,Elementary
2655,792,2017-08-07 16:54:05.49702,Primary
3166,962,2017-09-26 19:44:44.794865,Toddler
2926,906,2017-08-28 19:39:27.783363,Lower Elementary
2927,906,2017-08-28 19:39:29.074648,Primary
1559,481,2017-02-03 18:27:34.484553,Primary
1553,461,2017-02-02 19:04:27.770303,Infant
1554,461,2017-02-02 20:08:36.645547,Primary
946,356,2016-08-26 14:20:24.250472,Elementary
1355,333,2016-10-21 04:04:21.702128,Primary
3168,966,2017-09-27 02:26:44.496144,Primary
1043,368,2016-08-29 05:38:21.846522,Infant
3169,966,2017-09-27 02:26:44.520618,Primary
2286,481,2017-06-15 18:26:20.414847,Primary
2514,834,2017-07-22 10:45:56.764969,Primaria
2489,764,2017-07-18 15:26:24.632113,Primary
2404,680,2017-07-01 00:15:56.330412,Infant
2669,597,2017-08-08 16:38:57.487633,Primary
2577,764,2017-07-31 23:38:19.330871,Elementary
2668,597,2017-08-08 16:38:30.053162,Upper Elementary
3728,1020,2018-02-23 22:05:47.410776,Primary
803,313,2016-08-09 16:53:28.082623,Primary
945,81,2016-08-25 20:24:19.352885,Lower Elementary
3739,1121,2018-02-27 20:59:41.027981,Primary
2345,797,2017-06-20 18:02:12.233717,Lower Elementary
2478,797,2017-07-14 21:16:59.327757,Infant
2614,856,2017-08-02 19:39:45.407738,Primary
3731,1119,2018-02-26 22:21:31.126275,Primary
993,125,2016-08-29 05:38:12.980656,Primary
2579,764,2017-07-31 23:38:40.432379,Elementary
3742,187,2018-02-27 21:30:43.321996,Primary
2485,46,2017-07-17 18:17:59.977226,Lower Elementary
2934,845,2017-08-29 16:29:16.393504,Primary
1686,526,2017-03-07 19:06:35.649829,Lower Elementary
3175,961,2017-09-27 16:32:04.826044,Infant
2584,337,2017-08-01 17:31:22.411388,Toddler
3170,961,2017-09-27 16:32:01.911056,Primary
3172,961,2017-09-27 16:32:02.276109,Primary
3171,961,2017-09-27 16:32:02.031443,Primary
943,363,2016-08-25 16:09:27.035733,Upper Elementary
759,268,2016-08-02 17:56:22.734559,Upper Elementary
935,360,2016-08-23 22:46:31.483998,Elementary
758,268,2016-08-02 17:56:22.685158,Lower Elementary
2516,836,2017-07-24 16:33:13.396544,Primary
1389,450,2016-11-09 22:39:49.526219,Lower Elementary
3035,778,2017-09-07 16:09:38.673496,Lower Elementary
567,198,2016-05-28 01:36:31.735439,Adolescent
463,160,2016-05-02 14:49:28.168751,Upper Elementary
210,41,2015-09-08 17:27:45.140067,Primary
2893,200,2017-08-24 18:46:18.617186,Primary
196,70,2015-08-31 14:57:23.048311,Lower Elementary
2396,70,2017-06-30 16:04:58.573224,Upper Elementary
623,70,2016-06-23 19:11:46.692266,Upper Elementary
2928,907,2017-08-28 21:43:15.093126,Lower Elementary
504,221,2016-05-16 22:03:47.454205,Primary
693,282,2016-07-19 22:40:57.544114,Primary
1891,550,2017-03-31 03:29:42.49089,Lower Elementary
3740,1121,2018-02-27 20:59:45.177682,Lower Elementary
2930,794,2017-08-29 04:03:38.796913,Primary
3736,1120,2018-02-26 23:08:21.040305,Comunidad Infantíl
3738,1072,2018-02-27 18:00:41.183031,Toddler
621,70,2016-06-23 19:11:46.563848,Upper Elementary
1050,369,2016-08-29 05:38:24.968986,Primary
1053,369,2016-08-29 05:38:25.03246,Primary
2615,856,2017-08-02 19:39:45.703115,Toddler
3735,1120,2018-02-26 23:08:21.008086,Casa de Niños
2670,597,2017-08-08 16:39:09.506197,Primary
3723,1020,2018-02-23 22:03:40.787045,Primary
1825,531,2017-03-13 22:02:31.68893,Primary
598,183,2016-06-15 18:32:11.636201,Primary
1115,377,2016-08-29 08:07:20.773468,Lower Elementary
2616,856,2017-08-02 19:39:45.733715,Toddler
2407,814,2017-07-03 16:15:23.801535,Lower Elementary
3722,1020,2018-02-23 21:54:54.049348,Primary
2690,862,2017-08-09 16:32:59.927567,Primary
2578,764,2017-07-31 23:38:30.501954,Elementary
2408,814,2017-07-03 16:15:23.841205,Upper Elementary
2264,786,2017-06-14 17:01:26.32736,Infant
2265,786,2017-06-14 17:01:26.460544,Toddler
2266,786,2017-06-14 17:01:28.247176,Primary
1687,526,2017-03-07 19:06:35.700354,Upper Elementary
2587,847,2017-08-02 00:14:47.959223,Upper Elementary
3173,961,2017-09-27 16:32:04.158057,Toddler
1604,82,2017-02-17 23:15:00.136304,Primary
1632,513,2017-02-24 22:02:43.720974,Lower Elementary
1633,513,2017-02-24 22:02:43.820489,Upper Elementary
147,61,2015-08-16 20:24:50.569798,3mo-walking
1519,193,2017-01-17 20:17:10.452653,Primary
386,146,2016-03-16 21:45:09.894011,Primary
180,48,2015-08-25 22:49:23.712272,Lower Elementary
407,156,2016-03-29 20:49:29.056196,Primary
2236,3,2017-06-12 15:03:59.368869,Elementary
1597,475,2017-02-16 20:22:36.448735,Lower Elementary
624,183,2016-06-24 17:50:23.309676,Primary
1598,475,2017-02-16 20:22:36.483274,Upper Elementary
2125,95,2017-05-18 12:25:39.359378,Toddler
651,270,2016-07-08 20:29:01.784678,Primary
304,95,2015-12-14 14:52:22.312766,Primary
302,95,2015-12-14 14:51:52.654671,Toddler
414,198,2016-04-03 14:10:27.434559,Adolescent
746,153,2016-07-27 13:27:37.29908,Primary
747,153,2016-07-27 13:41:41.265544,Primary
552,224,2016-05-26 20:38:54.740621,Lower Elementary
630,153,2016-06-29 20:16:47.224944,Primary
1592,43,2017-02-10 23:42:42.258341,Primary
950,160,2016-08-26 22:38:49.318108,Lower Elementary
452,160,2016-05-02 14:49:20.99315,Primary
444,217,2016-04-19 17:15:36.674431,Lower Elementary
446,217,2016-04-19 17:15:36.761675,Upper Elementary
3737,41,2018-02-27 07:10:05.838643,Multi-level
1119,303,2016-08-30 02:38:06.224547,Primary
2687,737,2017-08-09 16:20:41.193381,Lower Elementary
3229,221,2017-10-13 19:41:23.025385,Adolescent
1039,367,2016-08-29 05:38:20.962099,Primary
1120,368,2016-08-30 04:28:58.544096,Infant
1048,368,2016-08-29 05:38:23.376957,Toddler
2313,369,2017-06-19 13:40:01.169105,Toddler
681,267,2016-07-19 17:54:47.66993,Toddler
720,153,2016-07-22 15:49:16.465129,Toddler
3162,869,2017-09-26 14:12:51.320817,Upper Elementary
2617,856,2017-08-02 19:39:45.771343,Infant
2588,783,2017-08-02 09:07:47.64766,Upper Elementary 
2285,481,2017-06-15 18:14:52.705819,Toddler
2028,751,2017-05-03 22:28:02.675304,Infant
2029,751,2017-05-03 22:28:02.730819,Toddler
2030,751,2017-05-03 22:28:04.328086,Primary
2031,751,2017-05-03 22:28:11.013713,Elementary
2618,856,2017-08-02 19:39:45.799747,Infant
2625,858,2017-08-02 19:50:51.069199,Toddler
2624,858,2017-08-02 19:50:51.046805,Toddler
2055,739,2017-05-09 17:55:29.319134,Elementary
2046,617,2017-05-05 22:50:05.23234,Infant
2047,617,2017-05-05 22:50:07.069675,Primary
2671,597,2017-08-08 16:39:20.326548,Primary
2052,750,2017-05-09 17:28:30.498405,Primary
2054,750,2017-05-09 17:35:33.166772,Toddler
1822,112,2017-03-13 12:23:59.069556,Lower Elementary
2048,617,2017-05-05 22:50:14.214194,Lower Elementary
2581,764,2017-07-31 23:38:58.842922,Elementary
2932,902,2017-08-29 16:11:14.668408,Lower Elementary
2630,859,2017-08-02 19:53:14.005015,Toddler
3729,1020,2018-02-23 22:06:41.542257,Upper Elementary
1108,64,2016-08-29 05:38:56.425668,Primary
354,64,2016-02-24 22:22:03.369037,Lower Elementary
2362,466,2017-06-23 22:11:53.238714,Primary
2486,46,2017-07-17 18:18:11.261769,Upper Elementary
1696,526,2017-03-07 19:06:37.465547,Primary
2044,521,2017-05-04 14:25:30.586784,Toddler
2040,521,2017-05-04 14:06:36.449402,Toddler
2032,521,2017-05-04 03:20:05.929403,Primary
2935,845,2017-08-29 16:29:16.454612,Primary
2936,845,2017-08-29 16:29:21.509708,Elementary
2586,847,2017-08-02 00:14:47.869548,Lower Elementary
1999,742,2017-04-26 01:28:15.961029,Primary
403,139,2016-03-24 05:13:16.992036,Primary
402,139,2016-03-24 05:12:30.661393,Primary
1588,193,2017-02-10 05:48:38.387866,Elementary
1991,193,2017-04-26 01:25:17.830262,Primary
177,48,2015-08-25 22:49:23.669693,Lower Elementary
179,48,2015-08-25 22:49:23.696443,Lower Elementary
3743,343,2018-02-27 22:20:26.392219,Toddler
1539,492,2017-01-27 20:38:45.358008,Lower Elementary
2039,737,2017-05-04 04:03:53.871418,Primary
1390,450,2016-11-09 22:39:49.547904,Lower Elementary
900,338,2016-08-18 00:29:11.724262,Primary
2058,515,2017-05-09 20:58:39.023603,Elementary
1047,368,2016-08-29 05:38:23.153941,Primary
3230,221,2017-10-13 19:49:17.912249,Adolescent
975,118,2016-08-29 05:38:09.693992,Toddler
972,118,2016-08-29 05:38:09.627542,Primary
1049,368,2016-08-29 05:38:23.398043,Toddler
1045,368,2016-08-29 05:38:23.109381,Primary
1046,368,2016-08-29 05:38:23.132486,Primary
1058,369,2016-08-29 05:38:30.506662,Lower Elementary
1143,101,2016-09-01 18:27:39.179315,Upper Elementary
1893,526,2017-04-05 15:57:52.269997,Lower Elementary
2700,865,2017-08-09 21:39:10.219459,Elementary
2931,794,2017-08-29 04:04:29.84185,Toddler
1122,217,2016-08-30 13:18:14.023,Lower Elementary
2589,783,2017-08-02 09:10:21.071945,Upper Elementary 
1161,14,2016-09-02 21:50:43.902972,Primary
1482,479,2017-01-06 18:44:12.051524,Lower Elementary
1123,217,2016-08-30 13:18:23.876374,Lower Elementary
1124,217,2016-08-30 13:18:59.16784,Lower Elementary
1126,217,2016-08-30 13:20:09.628365,Upper Elementary
1134,381,2016-08-31 20:40:19.696491,Toddler
1144,381,2016-09-01 20:11:35.327656,Mixed Age
3158,48,2017-09-25 19:27:40.430015,Upper Elementary
1127,217,2016-08-30 13:20:23.660124,Upper Elementary
3177,273,2017-09-28 19:41:01.156017,Primary
1409,457,2016-11-18 17:08:49.297688,Primary
2699,867,2017-08-09 20:40:54.44399,Primary
1128,217,2016-08-30 13:20:46.355896,Upper Elementary
1129,217,2016-08-30 13:20:59.024432,Upper Elementary
3754,1126,2018-03-02 06:35:02.45597,Lower Elementary
2894,896,2017-08-24 21:53:03.733888,Elementary
638,245,2016-07-01 13:46:58.362153,Upper Elementary
2896,896,2017-08-24 21:53:05.303628,Toddler
2895,896,2017-08-24 21:53:05.006516,Primary
1207,385,2016-09-16 17:29:05.895857,Infant
1214,141,2016-09-16 18:03:24.846188,Primary
1213,385,2016-09-16 17:30:36.537623,Adolescent
2906,611,2017-08-25 20:15:17.869676,Primary
3747,973,2018-02-28 20:52:05.848035,Primary
1139,87,2016-09-01 16:56:51.242827,Primary
92,46,2015-05-25 20:40:48.657844,Lower Elementary
82,46,2015-05-25 20:36:41.341511,Primary
371,139,2016-03-12 04:37:12.419758,Primary
2000,742,2017-04-26 01:28:15.979369,Primary
3178,295,2017-09-28 23:03:23.61358,Lower Elementary
2672,39,2017-08-08 16:41:07.049611,Upper Elementary
152,61,2015-08-16 20:26:02.106239,Primary
173,48,2015-08-25 22:49:23.615679,Primary
172,48,2015-08-25 22:49:23.578052,Primary
1584,497,2017-02-09 22:35:59.785045,Toddler
2693,843,2017-08-09 16:46:32.999722,Primary
2813,3,2017-08-18 03:28:39.832371,Primary
1841,538,2017-03-17 02:45:33.271836,Lower Elementary
1889,686,2017-03-30 03:12:33.232939,Primary
2689,737,2017-08-09 16:22:55.101078,Lower Elementary
2691,843,2017-08-09 16:46:32.957621,Primary
2692,843,2017-08-09 16:46:32.980069,Primary
1121,217,2016-08-30 13:16:13.345155,Adolescent
1130,217,2016-08-30 13:21:17.729709,Adolescent
767,245,2016-08-03 21:01:45.062753,Primary
2045,737,2017-05-04 21:29:41.400044,Lower Elementary
2688,737,2017-08-09 16:20:43.063,Primary
3039,778,2017-09-07 16:10:54.709065,Primary
2907,611,2017-08-25 20:15:17.902029,Primary
2567,822,2017-07-31 18:48:16.180819,Toddler
2611,856,2017-08-02 19:39:45.318969,Primary
1892,460,2017-04-03 16:14:25.76556,Primary
2507,12,2017-07-19 21:03:13.368289,Primary
2510,12,2017-07-21 13:51:35.943366,Primary
3179,221,2017-09-29 12:36:38.287418,Lower Elementary
3176,345,2017-09-27 18:17:32.25672,Upper Elementary
1011,366,2016-08-29 05:38:15.828714,Toddler
1219,394,2016-09-19 20:16:07.032584,Upper Elementary
2673,863,2017-08-08 16:42:24.449766,Lower Elementary
1198,105,2016-09-13 20:55:11.753721,Primary
3749,1078,2018-03-01 18:57:55.723801,After School Class
1824,530,2017-03-13 21:52:47.052987,Lower Elementary
937,221,2016-08-24 22:19:07.155709,Upper Elementary
938,221,2016-08-24 22:27:53.770082,Primary
2198,381,2017-06-02 18:58:55.474381,Elementary
940,221,2016-08-24 22:32:24.783196,Primary
2252,112,2017-06-12 15:38:59.011378,Toddler
58,25,2015-03-19 18:49:11.660239,Lower Elementary
3752,1126,2018-03-02 06:34:58.807128,Primary
3750,1126,2018-03-02 06:34:58.75741,Primary
1168,361,2016-09-07 17:39:20.61457,Elementary
1169,361,2016-09-07 17:39:22.401593,Primary
1170,361,2016-09-07 17:39:22.450915,Elementary
939,221,2016-08-24 22:31:19.133889,Primary
941,221,2016-08-24 22:36:56.595362,Primary
3751,1126,2018-03-02 06:34:58.785273,Primary
1164,377,2016-09-06 00:07:06.026978,Lower Elementary
3741,1121,2018-02-27 20:59:45.741523,Toddler
3753,1126,2018-03-02 06:35:02.424866,Lower Elementary
